Si    1.026000000000000e-02    3.079026000000000e+01    1.026102600000000e+02  1
Si    1.026000000000000e-02    3.592026000000000e+01    1.077402600000000e+02  1
Si    5.140260000000000e+00    3.079026000000000e+01    1.077402600000000e+02  1
Si    5.140260000000000e+00    3.592026000000000e+01    1.026102600000000e+02  1
Si    2.575260000000000e+00    3.335526000000000e+01    1.051752600000000e+02  1
Si    2.575260000000000e+00    3.848526000000000e+01    1.103052600000000e+02  1
Si    7.705260000000000e+00    3.335526000000000e+01    1.103052600000000e+02  1
Si    7.705260000000000e+00    3.848526000000000e+01    1.051752600000000e+02  1
Si    1.026000000000000e-02    3.079026000000000e+01    1.128702600000000e+02  1
Si    1.026000000000000e-02    3.592026000000000e+01    1.180002600000000e+02  1
Si    5.140260000000000e+00    3.079026000000000e+01    1.180002600000000e+02  1
Si    5.140260000000000e+00    3.592026000000000e+01    1.128702600000000e+02  1
Si    2.575260000000000e+00    3.335526000000000e+01    1.154352600000000e+02  1
Si    2.575260000000000e+00    3.848526000000000e+01    1.205652600000000e+02  1
Si    7.705260000000000e+00    3.335526000000000e+01    1.205652600000000e+02  1
Si    7.705260000000000e+00    3.848526000000000e+01    1.154352600000000e+02  1
Si    1.026000000000000e-02    4.105026000000000e+01    1.026000000000000e-02  1
Si    1.026000000000000e-02    4.618026000000000e+01    5.140260000000000e+00  1
Si    5.140260000000000e+00    4.105026000000000e+01    5.140260000000000e+00  1
Si    5.140260000000000e+00    4.618026000000000e+01    1.026000000000000e-02  1
Si    2.575260000000000e+00    4.361526000000000e+01    2.575260000000000e+00  1
Si    2.575260000000000e+00    4.874526000000000e+01    7.705260000000000e+00  1
Si    7.705260000000000e+00    4.361526000000000e+01    7.705260000000000e+00  1
Si    7.705260000000000e+00    4.874526000000000e+01    2.575260000000000e+00  1
Si    1.026000000000000e-02    4.105026000000000e+01    1.027026000000000e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    1.540026000000000e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    1.540026000000000e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    1.027026000000000e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    1.283526000000000e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    1.796526000000000e+01  1
Si    7.705260000000000e+00    4.361526000000000e+01    1.796526000000000e+01  1
Si    7.705260000000000e+00    4.874526000000000e+01    1.283526000000000e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    2.053026000000000e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    2.566026000000000e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    2.566026000000000e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    2.053026000000000e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    2.309526000000000e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    2.822526000000000e+01  1
Si    7.705260000000000e+00    4.361526000000000e+01    2.822526000000000e+01  1
Si    7.705260000000000e+00    4.874526000000000e+01    2.309526000000000e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    3.079026000000000e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    3.592026000000000e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    3.592026000000000e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    3.079026000000000e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    3.335526000000000e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    3.848526000000000e+01  1
Si    7.705260000000000e+00    4.361526000000000e+01    3.848526000000000e+01  1
Si    7.705260000000000e+00    4.874526000000000e+01    3.335526000000000e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    4.105026000000000e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    4.618026000000000e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    4.618026000000000e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    4.105026000000000e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    4.361526000000000e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    4.874526000000000e+01  1
Si    7.705260000000000e+00    4.361526000000000e+01    4.874526000000000e+01  1
Si    7.705260000000000e+00    4.874526000000000e+01    4.361526000000000e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    5.131026000000000e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    5.644025999999999e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    5.644025999999999e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    5.131026000000000e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    5.387526000000000e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    5.900526000000000e+01  1
Si    7.705260000000000e+00    4.361526000000000e+01    5.900526000000000e+01  1
Si    7.705260000000000e+00    4.874526000000000e+01    5.387526000000000e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    6.157026000000000e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    6.670026000000000e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    6.670026000000000e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    6.157026000000000e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    6.413526000000000e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    6.926526000000000e+01  1
Si    7.705260000000000e+00    4.361526000000000e+01    6.926526000000000e+01  1
Si    7.705260000000000e+00    4.874526000000000e+01    6.413526000000000e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    7.183026000000000e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    7.696025999999999e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    7.696025999999999e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    7.183026000000000e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    7.439525999999999e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    7.952525999999999e+01  1
Si    7.705260000000000e+00    4.361526000000000e+01    7.952525999999999e+01  1
Si    7.705260000000000e+00    4.874526000000000e+01    7.439525999999999e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    8.209026000000000e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    8.722026000000000e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    8.722026000000000e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    8.209026000000000e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    8.465526000000000e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    8.978525999999999e+01  1
Si    7.705260000000000e+00    4.361526000000000e+01    8.978525999999999e+01  1
Si    7.705260000000000e+00    4.874526000000000e+01    8.465526000000000e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    9.235026000000001e+01  1
Si    1.026000000000000e-02    4.618026000000000e+01    9.748026000000000e+01  1
Si    5.140260000000000e+00    4.105026000000000e+01    9.748026000000000e+01  1
Si    5.140260000000000e+00    4.618026000000000e+01    9.235026000000001e+01  1
Si    2.575260000000000e+00    4.361526000000000e+01    9.491526000000000e+01  1
Si    2.575260000000000e+00    4.874526000000000e+01    1.000452600000000e+02  1
Si    7.705260000000000e+00    4.361526000000000e+01    1.000452600000000e+02  1
Si    7.705260000000000e+00    4.874526000000000e+01    9.491526000000000e+01  1
Si    1.026000000000000e-02    4.105026000000000e+01    1.026102600000000e+02  1
Si    1.026000000000000e-02    4.618026000000000e+01    1.077402600000000e+02  1
Si    5.140260000000000e+00    4.105026000000000e+01    1.077402600000000e+02  1
Si    5.140260000000000e+00    4.618026000000000e+01    1.026102600000000e+02  1
Si    2.575260000000000e+00    4.361526000000000e+01    1.051752600000000e+02  1
Si    2.575260000000000e+00    4.874526000000000e+01    1.103052600000000e+02  1
Si    7.705260000000000e+00    4.361526000000000e+01    1.103052600000000e+02  1
Si    7.705260000000000e+00    4.874526000000000e+01    1.051752600000000e+02  1
Si    1.026000000000000e-02    4.105026000000000e+01    1.128702600000000e+02  1
Si    1.026000000000000e-02    4.618026000000000e+01    1.180002600000000e+02  1
Si    5.140260000000000e+00    4.105026000000000e+01    1.180002600000000e+02  1
Si    5.140260000000000e+00    4.618026000000000e+01    1.128702600000000e+02  1
Si    2.575260000000000e+00    4.361526000000000e+01    1.154352600000000e+02  1
Si    2.575260000000000e+00    4.874526000000000e+01    1.205652600000000e+02  1
Si    7.705260000000000e+00    4.361526000000000e+01    1.205652600000000e+02  1
Si    7.705260000000000e+00    4.874526000000000e+01    1.154352600000000e+02  1
Si    1.026000000000000e-02    5.131026000000000e+01    1.026000000000000e-02  1
Si    1.026000000000000e-02    5.644025999999999e+01    5.140260000000000e+00  1
Si    5.140260000000000e+00    5.131026000000000e+01    5.140260000000000e+00  1
Si    5.140260000000000e+00    5.644025999999999e+01    1.026000000000000e-02  1
Si    2.575260000000000e+00    5.387526000000000e+01    2.575260000000000e+00  1
Si    2.575260000000000e+00    5.900526000000000e+01    7.705260000000000e+00  1
Si    7.705260000000000e+00    5.387526000000000e+01    7.705260000000000e+00  1
Si    7.705260000000000e+00    5.900526000000000e+01    2.575260000000000e+00  1
Si    1.026000000000000e-02    5.131026000000000e+01    1.027026000000000e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    1.540026000000000e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    1.540026000000000e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    1.027026000000000e+01  1
Si    2.575260000000000e+00    5.387526000000000e+01    1.283526000000000e+01  1
Si    2.575260000000000e+00    5.900526000000000e+01    1.796526000000000e+01  1
Si    7.705260000000000e+00    5.387526000000000e+01    1.796526000000000e+01  1
Si    7.705260000000000e+00    5.900526000000000e+01    1.283526000000000e+01  1
Si    1.026000000000000e-02    5.131026000000000e+01    2.053026000000000e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    2.566026000000000e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    2.566026000000000e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    2.053026000000000e+01  1
Si    2.575260000000000e+00    5.387526000000000e+01    2.309526000000000e+01  1
Si    2.575260000000000e+00    5.900526000000000e+01    2.822526000000000e+01  1
Si    7.705260000000000e+00    5.387526000000000e+01    2.822526000000000e+01  1
Si    7.705260000000000e+00    5.900526000000000e+01    2.309526000000000e+01  1
Si    1.026000000000000e-02    5.131026000000000e+01    3.079026000000000e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    3.592026000000000e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    3.592026000000000e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    3.079026000000000e+01  1
Si    2.575260000000000e+00    5.387526000000000e+01    3.335526000000000e+01  1
Si    2.575260000000000e+00    5.900526000000000e+01    3.848526000000000e+01  1
Si    7.705260000000000e+00    5.387526000000000e+01    3.848526000000000e+01  1
Si    7.705260000000000e+00    5.900526000000000e+01    3.335526000000000e+01  1
Si    1.026000000000000e-02    5.131026000000000e+01    4.105026000000000e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    4.618026000000000e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    4.618026000000000e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    4.105026000000000e+01  1
Si    2.575260000000000e+00    5.387526000000000e+01    4.361526000000000e+01  1
Si    2.575260000000000e+00    5.900526000000000e+01    4.874526000000000e+01  1
Si    7.705260000000000e+00    5.387526000000000e+01    4.874526000000000e+01  1
Si    7.705260000000000e+00    5.900526000000000e+01    4.361526000000000e+01  1
Si    1.026000000000000e-02    5.131026000000000e+01    5.131026000000000e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    5.644025999999999e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    5.644025999999999e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    5.131026000000000e+01  1
Si    2.575260000000000e+00    5.387526000000000e+01    5.387526000000000e+01  1
Si    2.575260000000000e+00    5.900526000000000e+01    5.900526000000000e+01  1
Si    7.705260000000000e+00    5.387526000000000e+01    5.900526000000000e+01  1
Si    7.705260000000000e+00    5.900526000000000e+01    5.387526000000000e+01  1
Si    1.026000000000000e-02    5.131026000000000e+01    6.157026000000000e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    6.670026000000000e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    6.670026000000000e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    6.157026000000000e+01  1
Si    2.575260000000000e+00    5.387526000000000e+01    6.413526000000000e+01  1
Si    2.575260000000000e+00    5.900526000000000e+01    6.926526000000000e+01  1
Si    7.705260000000000e+00    5.387526000000000e+01    6.926526000000000e+01  1
Si    7.705260000000000e+00    5.900526000000000e+01    6.413526000000000e+01  1
Si    1.026000000000000e-02    5.131026000000000e+01    7.183026000000000e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    7.696025999999999e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    7.696025999999999e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    7.183026000000000e+01  1
Si    2.575260000000000e+00    5.387526000000000e+01    7.439525999999999e+01  1
Si    2.575260000000000e+00    5.900526000000000e+01    7.952525999999999e+01  1
Si    7.705260000000000e+00    5.387526000000000e+01    7.952525999999999e+01  1
Si    7.705260000000000e+00    5.900526000000000e+01    7.439525999999999e+01  1
Si    1.026000000000000e-02    5.131026000000000e+01    8.209026000000000e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    8.722026000000000e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    8.722026000000000e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    8.209026000000000e+01  1
Si    2.575260000000000e+00    5.387526000000000e+01    8.465526000000000e+01  1
Si    2.575260000000000e+00    5.900526000000000e+01    8.978525999999999e+01  1
Si    7.705260000000000e+00    5.387526000000000e+01    8.978525999999999e+01  1
Si    7.705260000000000e+00    5.900526000000000e+01    8.465526000000000e+01  1
Si    1.026000000000000e-02    5.131026000000000e+01    9.235026000000001e+01  1
Si    1.026000000000000e-02    5.644025999999999e+01    9.748026000000000e+01  1
Si    5.140260000000000e+00    5.131026000000000e+01    9.748026000000000e+01  1
Si    5.140260000000000e+00    5.644025999999999e+01    9.235026000000001e+01  1
